id,title,authors,year,venue,venue_tier,publication_type,official_publication_url,official_pdf_url,arxiv_url,doi,code_url,project_url,abstract,keywords,task_categories,supervision,modality,setting,method_family,backbone,datasets,metrics,main_contributions,limitations,inclusion_reason,related_to_core_tas,pdf_downloaded,local_pdf_path,pdf_sha256,metadata_verified,verification_sources,verification_date,notes,needs_manual_review,review_reason
2020-cvpr-sct-set-constrained-transformer-set,SCT: Set Constrained Temporal Transformer for Set Supervised Action Segmentation,"[""Mohsen Fayyaz"", ""Jurgen Gall""]",2020,CVPR,CCF-A,conference,https://openaccess.thecvf.com/content_CVPR_2020/html/Fayyaz_SCT_Set_Constrained_Temporal_Transformer_for_Set_Supervised_Action_Segmentation_CVPR_2020_paper.html,https://openaccess.thecvf.com/content_CVPR_2020/papers/Fayyaz_SCT_Set_Constrained_Temporal_Transformer_for_Set_Supervised_Action_Segmentation_CVPR_2020_paper.pdf,https://arxiv.org/abs/2003.14266,,,,"Temporal action segmentation is a topic of increasing interest, however, annotating each frame in a video is cumbersome and costly. Weakly supervised approaches therefore aim at learning temporal action segmentation from videos that are only weakly labeled. In this work, we assume that for each training video only the list of actions is given that occur in the video, but not when, how often, and in which order they occur. In order to address this task, we propose an approach that can be trained end-to-end on such data. The approach divides the video into smaller temporal regions and predicts for each region the action label and its length. In addition, the network estimates the action labels for each frame. By measuring how consistent the frame-wise predictions are with respect to the temporal regions and the annotated action labels, the network learns to divide a video into class-consistent regions. We evaluate our approach on three datasets where the approach achieves state-of-the-art results.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""weakly-supervised""]","[""I3D-features""]","[""offline"", ""long-video""]","[""Transformer""]",unknown,[],"[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_CVPR_Fayyaz_sct_set_constrained_temporal_transformer_for_set_superv.pdf,57baf7dd76c505fadf84eef2cda677d9876c6c76890ececf72ca36ff09b27b9a,True,"[""https://openaccess.thecvf.com/content_CVPR_2020/html/Fayyaz_SCT_Set_Constrained_Temporal_Transformer_for_Set_Supervised_Action_Segmentation_CVPR_2020_paper.html""]",2026-07-28,,False,
2020-cvpr-set-constrained-viterbi-set-supervised,Set-Constrained Viterbi for Set-Supervised Action Segmentation,"[""Jun Li"", ""Sinisa Todorovic""]",2020,CVPR,CCF-A,conference,https://openaccess.thecvf.com/content_CVPR_2020/html/Li_Set-Constrained_Viterbi_for_Set-Supervised_Action_Segmentation_CVPR_2020_paper.html,https://openaccess.thecvf.com/content_CVPR_2020/papers/Li_Set-Constrained_Viterbi_for_Set-Supervised_Action_Segmentation_CVPR_2020_paper.pdf,,,,,"This paper is about weakly supervised action segmentation, where the ground truth specifies only a set of actions present in a training video, but not their true temporal ordering. Prior work typically uses a classifier that independently labels video frames for generating the pseudo ground truth, and multiple instance learning for training the classifier. We extend this framework by specifying an HMM, which accounts for co-occurrences of action classes and their temporal lengths, and by explicitly training the HMM on a Viterbi-based loss. Our first contribution is the formulation of a new set-constrained Viterbi algorithm (SCV). Given a video, the SCV generates the MAP action segmentation that satisfies the ground truth. This prediction is used as a framewise pseudo ground truth in our HMM training. Our second contribution in training is a new regularization of feature affinities between training videos that share the same action classes. Evaluation on action segmentation and alignment on the Breakfast, MPII Cooking2, Hollywood Extended datasets demonstrates our significant performance improvement for the two tasks over prior work.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""weakly-supervised""]","[""I3D-features""]","[""offline"", ""long-video""]","[""structured-decoding""]",unknown,"[""Breakfast""]","[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_CVPR_Li_set_constrained_viterbi_for_set_supervised_action_segme.pdf,d7363a9895e45b94ed9a27f46d6861852ae9975b503ea9a6f1a4449edc23e631,True,"[""https://openaccess.thecvf.com/content_CVPR_2020/html/Li_Set-Constrained_Viterbi_for_Set-Supervised_Action_Segmentation_CVPR_2020_paper.html""]",2026-07-28,,False,
2020-eccv-boundary-aware-cascade-networks,Boundary-Aware Cascade Networks for Temporal Action Segmentation,"[""Zhenzhi Wang"", ""Ziteng Gao"", ""Limin Wang"", ""Zhifeng Li"", ""Gangshan Wu""]",2020,ECCV,Top-Vision,conference,https://www.ecva.net/papers/eccv_2020/papers_ECCV/html/35_ECCV_2020_paper.php,https://www.ecva.net/papers/eccv_2020/papers_ECCV/papers/123700035.pdf,,,https://github.com/MCG-NJU/BCN,,unknown,"[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""fully-supervised""]","[""unknown""]","[""offline"", ""long-video""]","[""boundary-modeling""]",unknown,[],"[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_ECCV_Wang_boundary_aware_cascade_networks_for_temporal_action_seg.pdf,929e1a84850d2ac54ba701a65bd1f5ad058ebb6b76ed9d92490d6673e3b41a85,True,"[""https://www.ecva.net/papers/eccv_2020/papers_ECCV/html/35_ECCV_2020_paper.php""]",2026-07-28,,False,
2020-eccv-fast-weakly-supervised-using-mutual,Fast Weakly Supervised Action Segmentation Using Mutual Consistency,"[""Yaser Souri"", ""Mohsen Fayyaz"", ""Luca Minciullo"", ""Gianpiero Francesca"", ""Juergen Gall""]",2020,ECCV,Top-Vision,conference,https://www.ecva.net/papers/eccv_2020/papers_ECCV/html/1061_ECCV_2020_paper.php,https://www.ecva.net/papers/eccv_2020/papers_ECCV/papers/123570664.pdf,,,https://github.com/yassersouri/MuCon,,unknown,"[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""weakly-supervised""]","[""unknown""]","[""offline"", ""long-video""]","[""TCN"", ""structured-decoding""]",unknown,[],"[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_ECCV_Souri_fast_weakly_supervised_action_segmentation_using_mutual.pdf,eddf5b314eb6ef34505c4da5f7ed60d97c457324de6530cad7a0b09efe29afd6,True,"[""https://www.ecva.net/papers/eccv_2020/papers_ECCV/html/1061_ECCV_2020_paper.php""]",2026-07-28,,False,
2020-eccv-aggregate-representations-long-range-understanding,Temporal Aggregate Representations for Long-Range Video Understanding,"[""Fadime Sener"", ""Dipika Singhania"", ""Angela Yao""]",2020,ECCV,Top-Vision,conference,https://www.ecva.net/papers/eccv_2020/papers_ECCV/html/154_ECCV_2020_paper.php,https://www.ecva.net/papers/eccv_2020/papers_ECCV/papers/123610154.pdf,,,,,unknown,"[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""fully-supervised""]","[""unknown""]","[""offline"", ""long-video""]","[""TCN""]",unknown,[],"[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_ECCV_Sener_temporal_aggregate_representations_for_long_range_video.pdf,fade740852183353571785123f783f36aeeb853a576b5949df2adb5944ffe59f,True,"[""https://www.ecva.net/papers/eccv_2020/papers_ECCV/html/154_ECCV_2020_paper.php""]",2026-07-28,,False,
2020-miccai-tecno-surgical-phase-recognition-multi,TeCNO: Surgical Phase Recognition with Multi-Stage Temporal Convolutional Networks,"[""Tobias Czempiel"", ""Magdalini Paschali"", ""Matthias Keicher"", ""Seong Tae Kim"", ""Benjamin Busam"", ""Nassir Navab""]",2020,MICCAI,Medical,conference,https://link.springer.com/chapter/10.1007/978-3-030-59716-0_33,,,,https://github.com/tobiascz/MICCAI2020-TeCNO,,unknown,"[""temporal action segmentation""]","[""Surgical Workflow / Phase Segmentation""]","[""fully-supervised""]","[""unknown""]","[""offline"", ""surgical"", ""long-video""]","[""TCN"", ""multi-stage-TCN""]",unknown,"[""Cholec80""]","[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The method assigns a surgical workflow phase to every video frame; it is included in the separate medical extension.,True,False,,,True,"[""https://link.springer.com/chapter/10.1007/978-3-030-59716-0_33""]",2026-07-28,,False,
2020-preprint-hierarchical-attention-network,Hierarchical Attention Network for Action Segmentation,"[""Harshala Gammulle"", ""Simon Denman"", ""Sridha Sridharan"", ""Clinton Fookes""]",2020,Preprint,Preprint,preprint,,https://arxiv.org/pdf/2005.03209,https://arxiv.org/abs/2005.03209,,,,"The temporal segmentation of events is an essential task and a precursor for the automatic recognition of human actions in the video. Several attempts have been made to capture frame-level salient aspects through attention but they lack the capacity to effectively map the temporal relationships in between the frames as they only capture a limited span of temporal dependencies. To this end we propose a complete end-to-end supervised learning approach that can better learn relationships between actions over time, thus improving the overall segmentation performance. The proposed hierarchical recurrent attention framework analyses the input video at multiple temporal scales, to form embeddings at frame level and segment level, and perform fine-grained action segmentation. This generates a simple, lightweight, yet extremely effective architecture for segmenting continuous video streams and has multiple application domains. We evaluate our system on multiple challenging public benchmark datasets, including MERL Shopping, 50 salads, and Georgia Tech Egocentric datasets, and achieves state-of-the-art performance. The evaluated datasets encompass numerous video capture settings which are inclusive of static overhead camera views and dynamic, ego-centric head-mounted camera views, demonstrating the direct applicability of the proposed framework in a variety of settings.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""fully-supervised""]","[""unknown""]","[""egocentric"", ""long-video"", ""offline""]","[""unknown""]",unknown,[],"[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_Preprint_Gammulle_hierarchical_attention_network_for_action_segmentation.pdf,84b8d63ea1d49516cd51a07c732c19856f8156fda2daddf514272a227904127c,False,"[""https://arxiv.org/abs/2005.03209""]",2026-07-28,arXiv 2005.03209; first submitted 2020-05-07; last updated 2020-05-07; comment=Published in Pattern Recognition Letters; journal_ref=none. No formal conference proceedings placement has been verified.,True,Direct TAS arXiv hit; formal publication status requires first-party proceedings verification.
2020-preprint-intra-inter-understanding-parsing,Intra- and Inter-Action Understanding via Temporal Action Parsing,"[""Dian Shao"", ""Yue Zhao"", ""Bo Dai"", ""Dahua Lin""]",2020,Preprint,Preprint,preprint,,https://arxiv.org/pdf/2005.10229,https://arxiv.org/abs/2005.10229,,,,"Current methods for action recognition primarily rely on deep convolutional networks to derive feature embeddings of visual and motion features. While these methods have demonstrated remarkable performance on standard benchmarks, we are still in need of a better understanding as to how the videos, in particular their internal structures, relate to high-level semantics, which may lead to benefits in multiple aspects, e.g. interpretable predictions and even new methods that can take the recognition performances to a next level. Towards this goal, we construct TAPOS, a new dataset developed on sport videos with manual annotations of sub-actions, and conduct a study on temporal action parsing on top. Our study shows that a sport activity usually consists of multiple sub-actions and that the awareness of such temporal structures is beneficial to action recognition. We also investigate a number of temporal parsing methods, and thereon devise an improved method that is capable of mining sub-actions from training data without knowing the labels of them. On the constructed TAPOS, the proposed method is shown to reveal intra-action information, i.e. how action instances are made of sub-actions, and inter-action information, i.e. one specific sub-action may commonly appear in various actions.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""fully-supervised""]","[""unknown""]","[""offline"", ""long-video""]","[""unknown""]",unknown,[],"[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_Preprint_Shao_intra_and_inter_action_understanding_via_temporal_actio.pdf,ada4c27fe835fe71f39a65ad71a6c69b649687071287ab692fc16c0b7c6ce7f3,False,"[""https://arxiv.org/abs/2005.10229""]",2026-07-28,arXiv 2005.10229; first submitted 2020-05-20; last updated 2020-05-20; comment=CVPR 2020 Poster; Project page: https://sdolivia.github.io/TAPOS/; journal_ref=none. No formal conference proceedings placement has been verified.,True,Direct TAS arXiv hit; formal publication status requires first-party proceedings verification.
2020-preprint-evaluating-weakly-supervised-methods,On Evaluating Weakly Supervised Action Segmentation Methods,"[""Yaser Souri"", ""Alexander Richard"", ""Luca Minciullo"", ""Juergen Gall""]",2020,Preprint,Preprint,preprint,,https://arxiv.org/pdf/2005.09743,https://arxiv.org/abs/2005.09743,,,,"Action segmentation is the task of temporally segmenting every frame of an untrimmed video. Weakly supervised approaches to action segmentation, especially from transcripts have been of considerable interest to the computer vision community. In this work, we focus on two aspects of the use and evaluation of weakly supervised action segmentation approaches that are often overlooked: the performance variance over multiple training runs and the impact of selecting feature extractors for this task. To tackle the first problem, we train each method on the Breakfast dataset 5 times and provide average and standard deviation of the results. Our experiments show that the standard deviation over these repetitions is between 1 and 2.5% and significantly affects the comparison between different approaches. Furthermore, our investigation on feature extraction shows that, for the studied weakly-supervised action segmentation methods, higher-level I3D features perform worse than classical IDT features.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""weakly-supervised""]","[""I3D-features""]","[""offline"", ""long-video""]","[""unknown""]",unknown,"[""Breakfast""]","[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_Preprint_Souri_on_evaluating_weakly_supervised_action_segmentation_met.pdf,b54a8690932e157f022773898dee6528263bb1e331a69fc18cd896d04204c398,False,"[""https://arxiv.org/abs/2005.09743""]",2026-07-28,arXiv 2005.09743; first submitted 2020-05-19; last updated 2021-10-21; comment=Technical Report; journal_ref=none. No formal conference proceedings placement has been verified.,True,Direct TAS arXiv hit; formal publication status requires first-party proceedings verification.
2020-preprint-relational-modeling-self-supervision,Temporal Relational Modeling with Self-Supervision for Action Segmentation,"[""Dong Wang"", ""Di Hu"", ""Xingjian Li"", ""Dejing Dou""]",2020,Preprint,Preprint,preprint,,https://arxiv.org/pdf/2012.07508,https://arxiv.org/abs/2012.07508,,,,"Temporal relational modeling in video is essential for human action understanding, such as action recognition and action segmentation. Although Graph Convolution Networks (GCNs) have shown promising advantages in relation reasoning on many tasks, it is still a challenge to apply graph convolution networks on long video sequences effectively. The main reason is that large number of nodes (i.e., video frames) makes GCNs hard to capture and model temporal relations in videos. To tackle this problem, in this paper, we introduce an effective GCN module, Dilated Temporal Graph Reasoning Module (DTGRM), designed to model temporal relations and dependencies between video frames at various time spans. In particular, we capture and model temporal relations via constructing multi-level dilated temporal graphs where the nodes represent frames from different moments in video. Moreover, to enhance temporal reasoning ability of the proposed model, an auxiliary self-supervised task is proposed to encourage the dilated temporal graph reasoning module to find and correct wrong temporal relations in videos. Our DTGRM model outperforms state-of-the-art action segmentation models on three challenging datasets: 50Salads, Georgia Tech Egocentric Activities (GTEA), and the Breakfast dataset. The code is available at https://github.com/redwang/DTGRM.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""self-supervised""]","[""unknown""]","[""egocentric"", ""long-video"", ""offline""]","[""unknown""]",unknown,"[""Breakfast"", ""50Salads"", ""GTEA""]","[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_Preprint_Wang_temporal_relational_modeling_with_self_supervision_for.pdf,4d09bdba69010447a6cfa6cabbb18c2b0a0d733405af03c932386902d0a9a215,False,"[""https://arxiv.org/abs/2012.07508""]",2026-07-28,arXiv 2012.07508; first submitted 2020-12-14; last updated 2020-12-14; comment=Accepted by the Thirty-Fifth AAAI Conference on Artificial Intelligence (AAAI-21); journal_ref=none. No formal conference proceedings placement has been verified.,True,Direct TAS arXiv hit; formal publication status requires first-party proceedings verification.
2020-wacv-mixed-domain-adaptation,Action Segmentation with Mixed Temporal Domain Adaptation,"[""Min-Hung Chen"", ""Baopu Li"", ""Yingze Bao"", ""Ghassan AlRegib""]",2020,WACV,Top-Vision,conference,https://openaccess.thecvf.com/content_WACV_2020/html/Chen_Action_Segmentation_with_Mixed_Temporal_Domain_Adaptation_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Chen_Action_Segmentation_with_Mixed_Temporal_Domain_Adaptation_WACV_2020_paper.pdf,,,,,"The main progress for action segmentation comes from densely-annotated data for fully-supervised learning. Since manual annotation for frame-level actions is timeconsuming and challenging, we propose to exploit auxiliary unlabeled videos, which are much easier to obtain, by shaping this problem as a domain adaptation (DA) problem. Although various DA techniques have been proposed in recent years, most of them have been developed only for the spatial direction. Therefore, we propose Mixed Temporal Domain Adaptation (MTDA) to jointly align frame- and video-level embedded feature spaces across domains, and further integrate with the domain attention mechanism to focus on aligning the frame-level features with higher domain discrepancy, leading to more effective domain adaptation. Finally, we evaluate our proposed methods on three challenging datasets (GTEA, 50Salads, and Breakfast), and validate that MTDA outperforms the current state-of-the-art methods on all three datasets by large margins (e.g. 6.4% gain on F1@50 and 6.8% gain on the edit score for GTEA).","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""fully-supervised""]","[""I3D-features""]","[""offline"", ""long-video""]","[""unknown""]",unknown,"[""Breakfast"", ""50Salads"", ""GTEA""]","[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_WACV_Chen_action_segmentation_with_mixed_temporal_domain_adaptati.pdf,a35fdb12930024be0b63a43b314b025061d3f645ab678f400bac03b9d2260088,True,"[""https://openaccess.thecvf.com/content_WACV_2020/html/Chen_Action_Segmentation_with_Mixed_Temporal_Domain_Adaptation_WACV_2020_paper.html""]",2026-07-28,,False,
2020-wacv-stacked-spatio-graph-convolutional-networks,Stacked Spatio-Temporal Graph Convolutional Networks for Action Segmentation,"[""Pallabi Ghosh"", ""Yi Yao"", ""Larry Davis"", ""Ajay Divakaran""]",2020,WACV,Top-Vision,conference,https://openaccess.thecvf.com/content_WACV_2020/html/Ghosh_Stacked_Spatio-Temporal_Graph_Convolutional_Networks_for_Action_Segmentation_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Ghosh_Stacked_Spatio-Temporal_Graph_Convolutional_Networks_for_Action_Segmentation_WACV_2020_paper.pdf,,,,,"We propose novel Stacked Spatio-Temporal Graph Convolutional Networks (Stacked-STGCN) for action segmentation, i.e., predicting and localizing a sequence of actions over long videos. We extend the Spatio-Temporal Graph Convolutional Network (STGCN) originally proposed for skeleton-based action recognition to enable nodes with different characteristics (e.g., scene, actor, object, action), feature descriptors with varied lengths, and arbitrary temporal edge connections to account for large graph deformation commonly associated with complex activities. We further introduce the stacked hourglass architecture to STGCN to leverage the advantages of an encoder-decoder design for improved generalization performance and localization accuracy. We explore various descriptors such as frame-level VGG, segment-level I3D, RCNN-based object, etc. as node descriptors to enable action segmentation based on joint inference over comprehensive contextual information. We show results on CAD120 (which provides pre-computed node features and edge weights for fair performance comparison across algorithms) as well as a more complex real world activity dataset, Charades. Our Stacked-STGCN in general achieves improved performance over the state-of-the-art for both CAD120 and Charades. Moreover, due to its generic design, Stacked-STGCN can be applied to a wider range of applications that require structured inference over long sequences with heterogeneous data types and varied temporal extent.","[""temporal action segmentation""]","[""Skeleton-based Temporal Action Segmentation""]","[""fully-supervised""]","[""skeleton"", ""I3D-features""]","[""offline"", ""long-video""]","[""unknown""]",unknown,[],"[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2020_WACV_Ghosh_stacked_spatio_temporal_graph_convolutional_networks_fo.pdf,2464715b2a16fb05d5b0c55bc8da750d81ee0145e5bc6550306b7c6866238a3f,True,"[""https://openaccess.thecvf.com/content_WACV_2020/html/Ghosh_Stacked_Spatio-Temporal_Graph_Convolutional_Networks_for_Action_Segmentation_WACV_2020_paper.html""]",2026-07-28,,False,
2019-cvpr-d3tw-discriminative-differentiable-dynamic-time,D3TW: Discriminative Differentiable Dynamic Time Warping for Weakly Supervised Action Alignment and Segmentation,"[""Chien-Yi Chang"", ""De-An Huang"", ""Yanan Sui"", ""Li Fei-Fei"", ""Juan Carlos Niebles""]",2019,CVPR,CCF-A,conference,https://openaccess.thecvf.com/content_CVPR_2019/html/Chang_D3TW_Discriminative_Differentiable_Dynamic_Time_Warping_for_Weakly_Supervised_Action_CVPR_2019_paper.html,https://openaccess.thecvf.com/content_CVPR_2019/papers/Chang_D3TW_Discriminative_Differentiable_Dynamic_Time_Warping_for_Weakly_Supervised_Action_CVPR_2019_paper.pdf,,,,,"We address weakly supervised action alignment and segmentation in videos, where only the order of occurring actions is available during training. We propose Discriminative Differentiable Dynamic Time Warping (D3TW), the first discriminative model using weak ordering supervision. The key technical challenge for discriminative modeling with weak supervision is that the loss function of the ordering supervision is usually formulated using dynamic programming and is thus not differentiable. We address this challenge with a continuous relaxation of the min-operator in dynamic programming and extend the alignment loss to be differentiable. The proposed D3TW innovatively solves sequence alignment with discriminative modeling and end-to-end training, which substantially improves the performance in weakly supervised action alignment and segmentation tasks. We show that our model is able to bypass the degenerated sequence problem usually encountered in previous work and outperform the current state-of-the-art across three evaluation metrics in two challenging datasets.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""weakly-supervised""]","[""I3D-features""]","[""offline"", ""long-video""]","[""unknown""]",unknown,[],"[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2019_CVPR_Chang_d3tw_discriminative_differentiable_dynamic_time_warping.pdf,f0519b2f6050daf2e3320d1d8308d44136919fcc655b1016ea7a60373c91cb1c,True,"[""https://openaccess.thecvf.com/content_CVPR_2019/html/Chang_D3TW_Discriminative_Differentiable_Dynamic_Time_Warping_for_Weakly_Supervised_Action_CVPR_2019_paper.html""]",2026-07-28,,False,
2019-cvpr-ms-tcn-multi-stage-convolutional,MS-TCN: Multi-Stage Temporal Convolutional Network for Action Segmentation,"[""Yazan Abu Farha"", ""Jurgen Gall""]",2019,CVPR,CCF-A,conference,https://openaccess.thecvf.com/content_CVPR_2019/html/Abu_Farha_MS-TCN_Multi-Stage_Temporal_Convolutional_Network_for_Action_Segmentation_CVPR_2019_paper.html,https://openaccess.thecvf.com/content_CVPR_2019/papers/Abu_Farha_MS-TCN_Multi-Stage_Temporal_Convolutional_Network_for_Action_Segmentation_CVPR_2019_paper.pdf,https://arxiv.org/abs/1903.01945,,https://github.com/yabufarha/ms-tcn,,"Temporally locating and classifying action segments in long untrimmed videos is of particular interest to many applications like surveillance and robotics. While traditional approaches follow a two-step pipeline, by generating frame-wise probabilities and then feeding them to high-level temporal models, recent approaches use temporal convolutions to directly classify the video frames. In this paper, we introduce a multi-stage architecture for the temporal action segmentation task. Each stage features a set of dilated temporal convolutions to generate an initial prediction that is refined by the next one. This architecture is trained using a combination of a classification loss and a proposed smoothing loss that penalizes over-segmentation errors. Extensive evaluation shows the effectiveness of the proposed model in capturing long-range dependencies and recognizing action segments. Our model achieves state-of-the-art results on three challenging datasets: 50Salads, Georgia Tech Egocentric Activities (GTEA), and the Breakfast dataset.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""fully-supervised""]","[""I3D-features""]","[""egocentric"", ""long-video"", ""offline""]","[""TCN"", ""multi-stage-TCN""]",unknown,"[""Breakfast"", ""50Salads"", ""GTEA""]","[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2019_CVPR_Farha_ms_tcn_multi_stage_temporal_convolutional_network_for_a.pdf,9a3a874275189fc024d0b6a8b1707fcd76e0af8f97c31febe543a439bec74e6c,True,"[""https://openaccess.thecvf.com/content_CVPR_2019/html/Abu_Farha_MS-TCN_Multi-Stage_Temporal_Convolutional_Network_for_Action_Segmentation_CVPR_2019_paper.html""]",2026-07-28,,False,
2019-cvpr-unsupervised-learning-classes-continuous-embedding,Unsupervised Learning of Action Classes With Continuous Temporal Embedding,"[""Anna Kukleva"", ""Hilde Kuehne"", ""Fadime Sener"", ""Jurgen Gall""]",2019,CVPR,CCF-A,conference,https://openaccess.thecvf.com/content_CVPR_2019/html/Kukleva_Unsupervised_Learning_of_Action_Classes_With_Continuous_Temporal_Embedding_CVPR_2019_paper.html,https://openaccess.thecvf.com/content_CVPR_2019/papers/Kukleva_Unsupervised_Learning_of_Action_Classes_With_Continuous_Temporal_Embedding_CVPR_2019_paper.pdf,,,,,"The task of temporally detecting and segmenting actions in untrimmed videos has seen an increased attention recently.  One problem in this context arises from the need to define and label action boundaries to create annotations for training which is very time and cost intensive. To address this issue, we propose an unsupervised approach for learning action classes from untrimmed video sequences. To this end, we use a continuous temporal embedding of framewise features to benefit from the sequential nature of activities. Based on the latent space created by the embedding, we identify clusters of temporal segments across  all videos that correspond to semantic meaningful action classes. The approach is evaluated on three challenging datasets, namely the Breakfast dataset, YouTube Instructions, and the 50Salads dataset. While previous works assumed that the videos contain the same high level activity, we furthermore show that the proposed approach can also be applied to a more general setting where the content of the videos is unknown.","[""temporal action segmentation""]","[""Temporal Action Segmentation""]","[""unsupervised""]","[""I3D-features""]","[""offline"", ""long-video""]","[""unknown""]",unknown,"[""Breakfast"", ""50Salads""]","[""Edit"", ""F1@10"", ""F1@25"", ""F1@50"", ""frame accuracy""]",[],"[""See the original paper for scope and assumptions.""]",The paper predicts temporally dense action labels or contiguous semantic action segments and evaluates temporal segmentation.,True,True,library/pdfs/2019_CVPR_Kukleva_unsupervised_learning_of_action_classes_with_continuous.pdf,4b8e1f0be26b68e1ff0ad08b5778154d1bb3c0243f13775f2e685d331d0f7ad6,True,"[""https://openaccess.thecvf.com/content_CVPR_2019/html/Kukleva_Unsupervised_Learning_of_Action_Classes_With_Continuous_Temporal_Embedding_CVPR_2019_paper.html""]",2026-07-28,,False,
